source,type,target,weight
fault_code:b993d2b4821a,OCCURS_AT_SITE,site:259d72a050ae,1
fault_code:b993d2b4821a,OCCURS_ON_MODEL,model:e24ed3d61944,1
fault_code:b99cabf3af2a,HAS_CATEGORY,category:6e28c678070e,1
fault_code:b99cabf3af2a,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:b99cabf3af2a,HAS_SOURCE,source_doc:01e8a305efc6,1
fault_code:b99cabf3af2a,HAS_SOURCE,source_doc:304a67ebea62,1
fault_code:b99cabf3af2a,HAS_SOURCE,source_doc:39095820b4a5,1
fault_code:b99cabf3af2a,HAS_SOURCE,source_doc:52eb0d4f526a,1
fault_code:b99cabf3af2a,HAS_SOURCE,source_doc:91442bd1f04d,1
fault_code:b99cabf3af2a,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:b99cabf3af2a,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:b99cabf3af2a,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:b99cabf3af2a,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:b99cabf3af2a,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:b99cabf3af2a,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:b99cabf3af2a,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:b99cabf3af2a,OCCURS_ON_MODEL,model:6b9ca16233ee,1
fault_code:b99cabf3af2a,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:b99cabf3af2a,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:b9b60c6d5e32,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,1
fault_code:b9b60c6d5e32,HAS_CATEGORY,category:6e28c678070e,1
fault_code:b9b60c6d5e32,HAS_NAME,fault_name:22e7780746f0,1
fault_code:b9b60c6d5e32,HAS_SOURCE,source_doc:13025ba8d5c7,1
fault_code:b9b60c6d5e32,INVOLVES_COMPONENT,component:fd3e6e10e326,1
fault_code:b9b60c6d5e32,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:b9b60c6d5e32,OCCURS_ON_MODEL,model:af8fa40b6d46,1
fault_code:b9ce74ed8a40,HAS_CATEGORY,category:6e28c678070e,1
fault_code:b9ce74ed8a40,HAS_RESET_MODE,reset_mode:073dc391285b,1
fault_code:b9ce74ed8a40,HAS_RESET_MODE,reset_mode:215a5040647d,1
fault_code:b9ce74ed8a40,HAS_RESET_MODE,reset_mode:7fb187a9b8b9,1
fault_code:b9ce74ed8a40,HAS_SOURCE,source_doc:30a22416799a,1
fault_code:b9ce74ed8a40,HAS_SOURCE,source_doc:4961d2975007,1
fault_code:b9ce74ed8a40,HAS_SOURCE,source_doc:647fac4a1856,1
fault_code:b9ce74ed8a40,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:b9ce74ed8a40,INVOLVES_COMPONENT,component:9f8d394ef97e,1
fault_code:b9ce74ed8a40,MAY_BE_CAUSED_BY,cause:98c375869c4c,1
fault_code:b9ce74ed8a40,MAY_BE_CAUSED_BY,cause:b016fe7bba99,1
fault_code:b9ce74ed8a40,OCCURS_AT_SITE,site:19c00d96772c,1
fault_code:b9ce74ed8a40,OCCURS_AT_SITE,site:7d906172d17c,1
fault_code:b9ce74ed8a40,OCCURS_ON_MODEL,model:0ead9a1d13ef,1
fault_code:b9ce74ed8a40,REQUIRES_ACTION,action:4bcad713afef,1
fault_code:b9ce74ed8a40,REQUIRES_ACTION,action:cd494bd77cee,1
fault_code:b9eccf065ef3,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:b9eccf065ef3,HAS_CATEGORY,category:cdf3db0e6c46,1
fault_code:b9eccf065ef3,HAS_NAME,fault_name:0aedfbe2d202,1
fault_code:b9eccf065ef3,HAS_SOURCE,source_doc:4e81f38fb510,1
fault_code:b9eccf065ef3,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:b9eccf065ef3,INVOLVES_COMPONENT,component:816c022c4800,1
fault_code:b9eccf065ef3,MAY_BE_CAUSED_BY,cause:45377bdde089,1
fault_code:b9eccf065ef3,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:b9f68e190316,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,1
fault_code:b9f68e190316,HAS_CATEGORY,category:6e28c678070e,1
fault_code:b9f68e190316,HAS_SOURCE,source_doc:af0f69dd0364,1
fault_code:b9f68e190316,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:b9f68e190316,INVOLVES_COMPONENT,component:6348867dd227,1
fault_code:b9f68e190316,OCCURS_AT_SITE,site:0e44c2f537cc,1
fault_code:b9f68e190316,OCCURS_AT_SITE,site:259d72a050ae,1
fault_code:b9f68e190316,OCCURS_ON_MODEL,model:e24ed3d61944,1
fault_code:ba17329af1ca,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:ba17329af1ca,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba17329af1ca,HAS_NAME,fault_name:321324ee1854,1
fault_code:ba17329af1ca,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:ba17329af1ca,HAS_SOURCE,source_doc:732c626044f9,1
fault_code:ba17329af1ca,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:ba17329af1ca,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:ba17329af1ca,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:ba17329af1ca,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:ba17329af1ca,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:ba17329af1ca,OCCURS_AT_SITE,site:fa67b3a1ce89,1
fault_code:ba17329af1ca,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:ba2737adb281,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba2737adb281,HAS_CATEGORY,category:c17f53f815d3,1
fault_code:ba2737adb281,HAS_NAME,fault_name:0c650411a964,1
fault_code:ba2737adb281,HAS_SOURCE,source_doc:52983cccf39f,1
fault_code:ba2737adb281,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:ba2737adb281,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:ba2c0acbf626,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba2c0acbf626,HAS_CATEGORY,category:c17f53f815d3,1
fault_code:ba2c0acbf626,HAS_NAME,fault_name:8b972fc12cfd,1
fault_code:ba2c0acbf626,HAS_SOURCE,source_doc:3f3ec826a177,1
fault_code:ba2c0acbf626,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:ba2c0acbf626,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:ba30fd97b412,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:ba30fd97b412,BELONGS_TO_SYSTEM,system:3b38804e36bc,1
fault_code:ba30fd97b412,BELONGS_TO_SYSTEM,system:3b38f224d81f,1
fault_code:ba30fd97b412,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,1
fault_code:ba30fd97b412,HAS_CATEGORY,category:53ee97e5b04f,1
fault_code:ba30fd97b412,HAS_CATEGORY,category:57da10e07a17,1
fault_code:ba30fd97b412,HAS_CATEGORY,category:c17f53f815d3,1
fault_code:ba30fd97b412,HAS_CATEGORY,category:e516fb420f92,1
fault_code:ba30fd97b412,HAS_NAME,fault_name:59ace39df922,1
fault_code:ba30fd97b412,HAS_NAME,fault_name:6a0676e46f15,1
fault_code:ba30fd97b412,HAS_NAME,fault_name:8c04ccf042b2,1
fault_code:ba30fd97b412,HAS_NAME,fault_name:b9124ac0232a,1
fault_code:ba30fd97b412,HAS_RESET_MODE,reset_mode:d56836406ea0,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:43943d4132d3,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:54a32f5405fe,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:6fd52708d390,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:73e3f0fa2ed7,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:7f429c322904,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:93c161264016,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:d2d67fec84dc,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:db9210aaef6b,1
fault_code:ba30fd97b412,HAS_SOURCE,source_doc:e7bf4baf5921,1
fault_code:ba30fd97b412,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:ba30fd97b412,INVOLVES_COMPONENT,component:9a7e01b8ce50,1
fault_code:ba30fd97b412,INVOLVES_COMPONENT,component:fa7a63c409ef,1
fault_code:ba30fd97b412,INVOLVES_COMPONENT,component:fd3e6e10e326,1
fault_code:ba30fd97b412,MAY_BE_CAUSED_BY,cause:b880a733f62b,1
fault_code:ba30fd97b412,OCCURS_AT_SITE,site:7d906172d17c,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:0513bafa3096,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:1742691e94e2,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:3cc8131545e8,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:45f68a6b221a,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:6fd7012408d3,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:ba30fd97b412,OCCURS_ON_MODEL,model:ac7e9669a18b,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:1aefce2da989,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:2486fd896f98,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:297a16d92a0d,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:2a2a72eadd54,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:60bd95daf858,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:6f0aafa4f8eb,1
fault_code:ba30fd97b412,REQUIRES_ACTION,action:e09532185d3d,1
fault_code:ba36687c762b,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba36687c762b,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:ba36687c762b,HAS_SOURCE,source_doc:85ce8203f1b5,1
fault_code:ba36687c762b,HAS_SOURCE,source_doc:b66c3e9a1e34,1
fault_code:ba36687c762b,HAS_SOURCE,source_doc:cde0e257cb89,1
fault_code:ba36687c762b,HAS_SOURCE,source_doc:d572ff49a8d8,1
fault_code:ba36687c762b,HAS_SOURCE,source_doc:ec657e59d169,1
fault_code:ba36687c762b,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:ba36687c762b,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:ba36687c762b,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:ba36687c762b,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:ba36687c762b,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:ba36687c762b,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:ba36687c762b,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:ba36687c762b,OCCURS_ON_MODEL,model:6b9ca16233ee,1
fault_code:ba36687c762b,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:ba36687c762b,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:ba56449f947c,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba56449f947c,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba56449f947c,HAS_NAME,fault_name:e22c03aa334c,1
fault_code:ba56449f947c,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:ba56449f947c,HAS_SOURCE,source_doc:2b1ef7d5e96d,1
fault_code:ba56449f947c,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:ba56449f947c,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:ba56449f947c,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:ba56449f947c,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:ba56449f947c,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:ba56449f947c,OCCURS_AT_SITE,site:fa67b3a1ce89,1
fault_code:ba56449f947c,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:ba613d1fc0d9,BELONGS_TO_SYSTEM,system:3b38804e36bc,1
fault_code:ba613d1fc0d9,HAS_CATEGORY,category:0d6ebe063c08,1
fault_code:ba613d1fc0d9,HAS_CATEGORY,category:4c37a1152ef3,1
fault_code:ba613d1fc0d9,HAS_CATEGORY,category:e516fb420f92,1
fault_code:ba613d1fc0d9,HAS_NAME,fault_name:1ddddf113413,1
fault_code:ba613d1fc0d9,HAS_NAME,fault_name:bfd15aa32654,1
fault_code:ba613d1fc0d9,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:ba613d1fc0d9,HAS_RESET_MODE,reset_mode:d56836406ea0,1
fault_code:ba613d1fc0d9,HAS_SOURCE,source_doc:2fff91b5d477,1
fault_code:ba613d1fc0d9,HAS_SOURCE,source_doc:60a4e3256046,1
fault_code:ba613d1fc0d9,HAS_SOURCE,source_doc:62d76656b251,1
fault_code:ba613d1fc0d9,HAS_SOURCE,source_doc:b79c70d2ce0e,1
fault_code:ba613d1fc0d9,HAS_SOURCE,source_doc:e1da79a9594e,1
fault_code:ba613d1fc0d9,HAS_SOURCE,source_doc:f3bcf1c8db21,1
fault_code:ba613d1fc0d9,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:ba613d1fc0d9,INVOLVES_COMPONENT,component:d0ec27b1cce3,1
fault_code:ba613d1fc0d9,OCCURS_ON_MODEL,model:0513bafa3096,1
fault_code:ba613d1fc0d9,OCCURS_ON_MODEL,model:1742691e94e2,1
fault_code:ba613d1fc0d9,OCCURS_ON_MODEL,model:3cc8131545e8,1
fault_code:ba613d1fc0d9,OCCURS_ON_MODEL,model:45f68a6b221a,1
fault_code:ba613d1fc0d9,REQUIRES_ACTION,action:99872b61b694,1
fault_code:ba613d1fc0d9,REQUIRES_ACTION,action:afd64b9478e8,1
fault_code:ba613d1fc0d9,REQUIRES_ACTION,action:c439c5551adf,1
fault_code:ba613d1fc0d9,REQUIRES_ACTION,action:e98fb62c2c75,1
fault_code:ba61869ca251,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba61869ca251,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba61869ca251,HAS_NAME,fault_name:ccca66334461,1
fault_code:ba61869ca251,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:ba61869ca251,HAS_SOURCE,source_doc:ab0f9a50e3cb,1
fault_code:ba61869ca251,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:ba61869ca251,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:ba61869ca251,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:ba61869ca251,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:ba61869ca251,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:ba61869ca251,OCCURS_AT_SITE,site:fa67b3a1ce89,1
fault_code:ba61869ca251,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:ba6265f16d60,BELONGS_TO_SYSTEM,system:c763cf2eda0d,1
fault_code:ba6265f16d60,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba6265f16d60,HAS_NAME,fault_name:8860519c7b73,1
fault_code:ba6265f16d60,HAS_RESET_MODE,reset_mode:215a5040647d,1
fault_code:ba6265f16d60,HAS_SOURCE,source_doc:20e805cba664,1
fault_code:ba6265f16d60,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:ba6265f16d60,INVOLVES_COMPONENT,component:3f5ad413e2f2,1
fault_code:ba6265f16d60,INVOLVES_COMPONENT,component:9f8d394ef97e,1
fault_code:ba6265f16d60,MAY_BE_CAUSED_BY,cause:bec2429efd5b,1
fault_code:ba6265f16d60,MAY_BE_CAUSED_BY,cause:c257aa9c124b,1
fault_code:ba6265f16d60,MAY_BE_CAUSED_BY,cause:fe19b5b57f48,1
fault_code:ba6265f16d60,OCCURS_AT_SITE,site:19c00d96772c,1
fault_code:ba6265f16d60,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:ba6265f16d60,OCCURS_AT_SITE,site:8ea2419bc8a2,1
fault_code:ba6265f16d60,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:ba6265f16d60,REQUIRES_ACTION,action:20f7fa9299ed,1
fault_code:ba6265f16d60,REQUIRES_ACTION,action:24b0c8d13f3d,1
fault_code:ba6265f16d60,REQUIRES_ACTION,action:7d7f488ae8d1,1
fault_code:ba747f39ceda,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba747f39ceda,HAS_CATEGORY,category:c17f53f815d3,1
fault_code:ba747f39ceda,HAS_SOURCE,source_doc:37d206fab3ee,1
fault_code:ba747f39ceda,OCCURS_AT_SITE,site:46745e0d7b9c,1
fault_code:ba747f39ceda,OCCURS_ON_MODEL,model:af8fa40b6d46,1
fault_code:ba7986127eb0,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:ba7986127eb0,HAS_CATEGORY,category:4bf84a8cef79,1
fault_code:ba7986127eb0,HAS_NAME,fault_name:1fc2a402d2ee,1
fault_code:ba7986127eb0,HAS_SOURCE,source_doc:ebf6d87b401b,1
fault_code:ba7986127eb0,INVOLVES_COMPONENT,component:a3a976f1827a,1
fault_code:ba7986127eb0,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:ba7986127eb0,OCCURS_ON_MODEL,model:af8fa40b6d46,1
fault_code:ba79e6db6ab3,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,1
fault_code:ba79e6db6ab3,HAS_CATEGORY,category:cdf3db0e6c46,1
fault_code:ba79e6db6ab3,HAS_SOURCE,source_doc:78c0cca90632,1
fault_code:ba79e6db6ab3,INVOLVES_COMPONENT,component:23362670e490,1
fault_code:ba79e6db6ab3,INVOLVES_COMPONENT,component:6348867dd227,1
fault_code:ba79e6db6ab3,OCCURS_AT_SITE,site:0e44c2f537cc,1
fault_code:ba79e6db6ab3,OCCURS_AT_SITE,site:259d72a050ae,1
fault_code:ba79e6db6ab3,OCCURS_ON_MODEL,model:e24ed3d61944,1
fault_code:ba7d2e1f1c2d,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba7d2e1f1c2d,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba7d2e1f1c2d,HAS_NAME,fault_name:4e2af1198757,1
fault_code:ba7d2e1f1c2d,HAS_SOURCE,source_doc:8d06e53ad24e,1
fault_code:ba7d2e1f1c2d,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:ba7d2e1f1c2d,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:ba97b27df050,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:ba97b27df050,HAS_CATEGORY,category:6e28c678070e,1
fault_code:ba97b27df050,HAS_NAME,fault_name:91b50655e187,1
fault_code:ba97b27df050,HAS_SOURCE,source_doc:1f5514a19898,1
fault_code:ba97b27df050,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:ba97b27df050,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:baa924ce1ee3,BELONGS_TO_SYSTEM,system:0d801a80d31f,1
fault_code:baa924ce1ee3,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:baa924ce1ee3,HAS_CATEGORY,category:0d6ebe063c08,1
fault_code:baa924ce1ee3,HAS_CATEGORY,category:4bf84a8cef79,1
fault_code:baa924ce1ee3,HAS_CATEGORY,category:c17f53f815d3,1
fault_code:baa924ce1ee3,HAS_CATEGORY,category:e516fb420f92,1
fault_code:baa924ce1ee3,HAS_NAME,fault_name:471128ddc6ce,1
fault_code:baa924ce1ee3,HAS_NAME,fault_name:4d0e06b848aa,1
fault_code:baa924ce1ee3,HAS_NAME,fault_name:782ba7b33926,1
fault_code:baa924ce1ee3,HAS_NAME,fault_name:d72f5ad93566,1
fault_code:baa924ce1ee3,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:baa924ce1ee3,HAS_SOURCE,source_doc:6b0984ceeb77,1
fault_code:baa924ce1ee3,HAS_SOURCE,source_doc:9b700db2ba8e,1
fault_code:baa924ce1ee3,HAS_SOURCE,source_doc:f511ebe75774,1
fault_code:baa924ce1ee3,HAS_SOURCE,source_doc:fc7c72135ca1,1
fault_code:baa924ce1ee3,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:baa924ce1ee3,INVOLVES_COMPONENT,component:7af89b937f67,1
fault_code:baa924ce1ee3,OCCURS_AT_SITE,site:ec81500c69a7,1
fault_code:baa924ce1ee3,OCCURS_ON_MODEL,model:2e4324b15d27,1
fault_code:baa924ce1ee3,OCCURS_ON_MODEL,model:ac7e9669a18b,1
fault_code:baa924ce1ee3,OCCURS_ON_MODEL,model:cbe81856acaf,1
fault_code:baa924ce1ee3,OCCURS_ON_MODEL,model:ef6278cd80da,1
fault_code:baab34018148,BELONGS_TO_SYSTEM,system:3b38f224d81f,1
fault_code:baab34018148,BELONGS_TO_SYSTEM,system:c763cf2eda0d,1
fault_code:baab34018148,HAS_CATEGORY,category:4bf84a8cef79,1
fault_code:baab34018148,HAS_CATEGORY,category:51198095738b,1
fault_code:baab34018148,HAS_CATEGORY,category:57da10e07a17,1
fault_code:baab34018148,HAS_CATEGORY,category:be85a8a1236c,1
fault_code:baab34018148,HAS_CATEGORY,category:e516fb420f92,1
fault_code:baab34018148,HAS_NAME,fault_name:048d5be36af3,1
fault_code:baab34018148,HAS_NAME,fault_name:04e444ea31ee,1
fault_code:baab34018148,HAS_NAME,fault_name:a5f72800fe98,1
fault_code:baab34018148,HAS_NAME,fault_name:c255a6e08eec,1
fault_code:baab34018148,HAS_SOURCE,source_doc:067f005c1650,1
fault_code:baab34018148,HAS_SOURCE,source_doc:0df8e0e81de6,1
fault_code:baab34018148,HAS_SOURCE,source_doc:2c21aab74902,1
fault_code:baab34018148,HAS_SOURCE,source_doc:4a1851594a8c,1
fault_code:baab34018148,HAS_SOURCE,source_doc:5836a63e010d,1
fault_code:baab34018148,HAS_SOURCE,source_doc:65d6fd74de9b,1
fault_code:baab34018148,HAS_SOURCE,source_doc:709e8bceeadc,1
fault_code:baab34018148,HAS_SOURCE,source_doc:97fa76e9585a,1
fault_code:baab34018148,HAS_SOURCE,source_doc:c947ae244ebc,1
fault_code:baab34018148,HAS_SOURCE,source_doc:e263b8316217,1
fault_code:baab34018148,HAS_SOURCE,source_doc:e2dd66100bc3,1
fault_code:baab34018148,HAS_SOURCE,source_doc:fff61dc3095b,1
fault_code:baab34018148,INVOLVES_COMPONENT,component:252fdf4cf273,1
fault_code:baab34018148,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:baab34018148,INVOLVES_COMPONENT,component:3f5ad413e2f2,1
fault_code:baab34018148,INVOLVES_COMPONENT,component:54a2a0a871b6,1
fault_code:baab34018148,INVOLVES_COMPONENT,component:639bd0417e95,1
fault_code:baab34018148,MAY_BE_CAUSED_BY,cause:36fdbeafff7d,1
fault_code:baab34018148,MAY_BE_CAUSED_BY,cause:533a93824f04,1
fault_code:baab34018148,MAY_BE_CAUSED_BY,cause:a287cd16391f,1
fault_code:baab34018148,OCCURS_AT_SITE,site:7d906172d17c,1
fault_code:baab34018148,OCCURS_AT_SITE,site:da80e7638e6c,1
fault_code:baab34018148,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:0513bafa3096,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:1742691e94e2,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:3a25a7e01df2,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:3cc8131545e8,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:45f68a6b221a,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:64b487ce8fa6,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:6fd7012408d3,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:a61690aadc32,1
fault_code:baab34018148,OCCURS_ON_MODEL,model:ac7e9669a18b,1
fault_code:baab34018148,REQUIRES_ACTION,action:03f8a59693b1,1
fault_code:baab34018148,REQUIRES_ACTION,action:0de70873bb8f,1
fault_code:baab34018148,REQUIRES_ACTION,action:14dfbffe50d0,1
fault_code:baab34018148,REQUIRES_ACTION,action:1e4b3f53ae99,1
fault_code:baab34018148,REQUIRES_ACTION,action:3de0050d5290,1
fault_code:baab34018148,REQUIRES_ACTION,action:4f8c80da9f8e,1
fault_code:baab34018148,REQUIRES_ACTION,action:64e4f929fedf,1
fault_code:baab34018148,REQUIRES_ACTION,action:bab53e9b0f78,1
fault_code:baab34018148,REQUIRES_ACTION,action:bb67b281c84c,1
fault_code:baab34018148,REQUIRES_ACTION,action:c391221f5f35,1
fault_code:baab34018148,REQUIRES_ACTION,action:cd47675b5425,1
fault_code:baab34018148,REQUIRES_ACTION,action:f0d675a2d253,1
fault_code:babcc08881d8,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:babcc08881d8,HAS_CATEGORY,category:6e28c678070e,1
fault_code:babcc08881d8,HAS_NAME,fault_name:658726e13d36,1
fault_code:babcc08881d8,HAS_SOURCE,source_doc:2a2f91121eb4,1
fault_code:babcc08881d8,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:babcc08881d8,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:bac014abce9f,HAS_CATEGORY,category:6e28c678070e,1
fault_code:bac014abce9f,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:bac014abce9f,HAS_SOURCE,source_doc:1caf328b3885,1
fault_code:bac014abce9f,HAS_SOURCE,source_doc:227715805d7a,1
fault_code:bac014abce9f,HAS_SOURCE,source_doc:49d58133e4aa,1
fault_code:bac014abce9f,HAS_SOURCE,source_doc:88e8740b9f3e,1
fault_code:bac014abce9f,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:bac014abce9f,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:bac014abce9f,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:bac014abce9f,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:bac014abce9f,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:bac014abce9f,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:bac014abce9f,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:bac014abce9f,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:bac014abce9f,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:bac014abce9f,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:bacec9ce974b,HAS_CATEGORY,category:7eeec08d7204,1
fault_code:bacec9ce974b,HAS_NAME,fault_name:649525b6f36f,1
fault_code:bacec9ce974b,HAS_RESET_MODE,reset_mode:073dc391285b,1
fault_code:bacec9ce974b,HAS_RESET_MODE,reset_mode:215a5040647d,1
fault_code:bacec9ce974b,HAS_RESET_MODE,reset_mode:7fb187a9b8b9,1
fault_code:bacec9ce974b,HAS_SOURCE,source_doc:113b826958b4,1
fault_code:bacec9ce974b,HAS_SOURCE,source_doc:41d7143f98a7,1
fault_code:bacec9ce974b,HAS_SOURCE,source_doc:cd3e37edd02f,1
fault_code:bacec9ce974b,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:bacec9ce974b,INVOLVES_COMPONENT,component:37d132ed1701,1
